,,,,,,,,,,,,,,,,,,,,,,,,,,,ILVBL,HIC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TYMS,CES4A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF137P,ANK1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EFCAB7,LINC01522,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GPSM2,FAM180A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HSDL1,AIM1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SWT1,RRAS2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RFXANK,MYH9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SPEN,TMEM132E,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SDHAP1,HNF4A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RAB11FIP3,CASS4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SIAH1,HEPH,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZBED8,ARHGAP29,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PSIP1,GATA3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,METTL21A,PLAC8,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNRD1-AS1,BEX5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EZH1,RAET1G,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PSTK,PHACTR2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KIFC2,STC2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MOB1B,LOC643201,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM7,ZFP57,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ASH1L-AS1,MIR6753,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GPT2,DNAJA4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CCDC138,LOC101927166,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,STK16,CLDN16,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ACAD8,BANK1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C17orf58,LY75,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF304,PRKCH,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC90784,KMO,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BRAT1,KRT9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KCTD7,PRR15,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RAB9A,TRIM6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MIOS,JAK3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PARP11,KRT86,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC101929140,CNGA1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM218,ANKRD2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM217B,PHYHD1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GPATCH11,C9orf84,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TLK1,RPLP0P2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KNTC1,PKP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF155,ARHGAP10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GPATCH2L,FGF18,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PRUNE,RGN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TTL,RARB,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM173A,HTATSF1P2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NELFA,PLBD1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF625-ZNF20,USP53,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,POGZ,PDLIM1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HKR1,SNED1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM134A,RAD21L1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,QDPR,AIPL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZBTB33,SPIN2A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM147,ANO1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,REPIN1,GLIPR1L1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SOX12,C4orf22,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ANKAR,SH3PXD2A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AKT2,CRABP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TUBE1,TFAP2C,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LRRC58,FOSB,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC654841,SUN3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC25A23,LOC100507334,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HIGD2A,LOC101927229,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM76B,WNT5B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TTLL4,FLJ41941,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BRD7,MROH9,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,WASH1,ARHGDIB,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ANP32A,GJD3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BEND3,MAP3K5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NUDT6,NNMT,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PPOX,LOC101929723,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NCBP2-AS2,MSR1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SFT2D3,EOMES,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FANCE,TNFSF8,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF496,CXCL14,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LPIN2,KPRP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PDE6D,C15orf56,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,JMJD7,LINC00626,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DPY19L1,HMGA2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NKTR,KRT39,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01572,CLDN7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SPAST,PNPLA4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ELP4,LOC101929427,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TBRG4,EPS8L2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF195,LOC101927560,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RBM33,CD52,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KNOP1,HPD,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C11orf95,MEOX1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CEBPG,GRPR,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF264,FAM196B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MPND,TUBB1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DCAF17,GPAT2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF567,CPA1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FANCG,MPP7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RSBN1L,LRRC61,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZMYM2,CCDC60,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF568,CSDC2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PDCD2L,IL4I1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DEF8,LOC283731,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HINT3,AVPR2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SH3YL1,FBXO32,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FOXO3B,RPS10P7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MAP3K12,AGR2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC25A15,ITPR3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PPP1R3E,PENK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZSCAN22,NKILA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC00909,MSC-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ETV5,PHLDB2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ABHD17A,FLNC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF34,IL18R1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,OXR1,PSG5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ACAD10,B4GALT1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DDX51,SBK3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF169,PIK3CD,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DDHD1,CTSS,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TM2D3,LINC01151,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF852,LINC01273,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NUP133,CALML3-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MRPS31P5,ROPN1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NSL1,PRAC2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PJA1,ST14,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,POLR2I,GPAT3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF320,SPATA31E1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KIAA1143,SARDH,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SUCLG1,PTGIR,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KANSL2,LINC00605,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC9B2,UTS2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CYB5RL,UGT3A2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FBXO21,ITGA3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMCC1,LOC729739,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NBPF11,ANKRD34B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SMARCA4,GRIN3A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SEC14L1,IFNB1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LINC01000,AHNAK2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MTERF2,LOC100126784,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CAMSAP2,CYR61,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MRPS26,AHNAK,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SDR39U1,DCDC2C,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DVL3,TNFSF14,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZBTB14,CSF2RB,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF141,ADAMTS12,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CBX3,DNASE1L3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SNORD4A,UNC13C,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF3,MYOZ2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RAB3GAP2,CCKAR,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CENPT,EVI2B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PCCA,HEPHL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF317,MTL5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MTHFD2L,RELN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DMTF1,LOC389332,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC39A6,NEGR1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF611,LOC115110,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF619,POPDC3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZSCAN32,LIPG,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZBTB37,LDLRAD2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF197,RUNDC3B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LSM11,PIK3R6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C1orf123,GATA6-AS1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DDX11-AS1,DSG3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LOC103344931,LOC101928994,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LUC7L,CSRP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF324B,TFPI2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CTC1,LOC100129434,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PSPH,CYBA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,JUN,BTC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CCDC15,CLCA2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NBPF1,TCEA3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TGIF1,C7orf69,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM117B,LOC100131289,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RAPGEF2,LINC01588,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GALNT11,TNNT2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP5A1,MFAP2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FOXK1,CRACR2B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KLHDC8B,PADI4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MDM1,LOC100287036,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,C6orf136,SPANXC,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF212,MCTP2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RBM5,PRRG4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF585B,LOXL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM222,TBX3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DDX49,IL15,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CCDC121,TMC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP5S,LINC00243,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EEF2K,ITIH2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EIF4EBP2,TPM1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CCNL2,LINC00311,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SMIM8,HTR2B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PRMT1,ARHGAP28,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TUBGCP4,TRIM59,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SPHK2,ACTRT3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF570,FER1L6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TOMM20,NUP62CL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CFAP36,MIR196A1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NCK1,MMRN1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TIMM44,CLSTN2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HSF2,LIPH,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NICN1,LOC389033,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PPP5C,EMCN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HAUS8,GPX8,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MBOAT2,VIPR2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,POLI,MILR1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PPAN,BMP2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF596,SULT1B1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NDUFA7,CLMP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KBTBD3,SPANXB1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF667,SFRP5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PTMS,LOC101928358,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BMPR1A,PDGFD,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AAAS,GAS6-AS2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF81,LOC285626,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RNF38,SUSD5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PNKP,OR7E14P,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LIX1L,MECOM,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,GRAMD1A,RBM46,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF765,CHST15,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LUC7L3,SIGLEC15,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,IFT81,ALDH1A3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SARS2,FBN1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MADD,PMEPA1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SECISBP2L,GBA3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PRDM2,MLKL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TAZ,CEACAM1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CASC3,KRT79,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,STAT5B,CLDN3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NDUFS2,DOK7,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,LRRC37BP1,VSIG1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NAB2,MMP19,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF530,LYL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FRG1HP,GNA15,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RBBP4,GP1BA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ERI3,AICDA,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NAA60,EVC2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CRAMP1L,ARHGAP24,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CCNT2,AXL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,VRK3,GBP2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SHPRH,LINC00922,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MAGEF1,ST6GALNAC2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NDUFC2,SERPINE1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RPAIN,NOG,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,STRIP1,GLT8D2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FBXO45,AKR1B10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,HECTD4,LACC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PDCD6,CMYA5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ATP6V0A2,TINAG,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NLK,ISLR2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF585A,ERICH5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,FAM192A,CD55,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,BAZ2B,DMBT1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DTNB,FOSL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CCDC130,LINC00460,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF559,MXRA8,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,XXYLT1,LINC01040,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,EIF4ENIF1,TMEM200B,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ENTPD1-AS1,TMEM154,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RAB40C,SLC27A6,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PAIP2,SLC2A2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KDM3B,NXF3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SCARB2,APOA5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TNKS,CR1L,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DCAF15,FAM83G,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SIRT3,MIR4645,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SUGP2,STEAP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DHODH,GPR183,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,STAU2,ELL2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,POGK,MAL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,R3HDM4,NTN4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF766,PTGER3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZCCHC3,LOC101927523,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM50B,SLC5A10,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,WDR18,PIEZO2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZFYVE9,SLC2A5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CAMLG,PNPLA5,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,COQ9,WWC2-AS2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,RPL32P3,LINC01411,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DCAF7,TPH1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PCF11,RASL12,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,USP24,NABP1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TMEM136,GLIPR1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ANKRD12,LINC01504,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ACO2,SCGB3A2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SLC5A6,ARSI,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,S100PBP,PRKCDBP,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,MDH2,NT5DC1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,AXIN1,WFIKKN2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TTC33,IL36RN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PMS2P3,BGN,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SPICE1,LTBP2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF383,NIPAL1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DHX35,IGSF23,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,PIGX,LRRN4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,ZNF551,TCN1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DPYSL2,FBXO27,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,SNRNP25,MICAL2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,WDR83,PDE3A,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CLPB,GBP3,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,CBX5,IFNE,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,TTBK2,KRT80,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,NKIRAS1,ANXA13,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DENND4C,SELL,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,THAP5,SERPINB1,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,APP,CHST4,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,DZIP3,LOC90246,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,KANSL1,PHLDA2,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,WDR60,BICC1,,,,,,,
